https://www.reuters.com/article/bmw-results-q1/bmw-reports-first-quarter-profit-rise-as-coronavirus-saps-demand-idUSFWN2CN0ZK,['BMW reports first-quarter profit rise as coronavirus saps demand'],"['May 6, 2020 /  5:47 AM / 2 months ago']","['FRANKFURT, May 6 (Reuters) - BMW AG on Wednesday reported a 133% rise in first-quarter operating profit, due to the absence of a one-off provision in the year-earlier period, but said the impact of the coronavirus could erode demand and profit. ', 'Earnings before interest and taxes rose to 1.38 billion euros ($1.50 billion) versus 589 million euros in the same period a year earlier. Its earnings before interest and taxes (EBIT) margin for its autos division reached 1.3% from a negative 1.6% margin in the year-earlier period. ($1 = 0.9230 euros) ', 'Reporting by Edward Taylor; Editing by Christopher Cushing']"
https://www.reuters.com/article/us-bmw-redundancies/bmw-to-lay-off-10000-contract-workers-source-idUSKBN23Q1UN,"['BMW to lay off 10,000 contract workers: source']","['June 19, 2020 /  11:15 AM / a month ago']","['MUNICH (Reuters) - BMW (', ') will not extend the contracts of 10,000 contract workers, a company source told Reuters on Friday, as the German luxury carmaker seeks to reduce its capacity due to the coronavirus crisis. ', 'The Munich-based company said earlier on Friday it had reached an agreement with the works council a package of “personnel measures for a sustainable future”. ', 'Reporting by Joern Poltz; writing by Thomas Seythal; editing by Sabine Wollrab and Michelle Martin']"
https://www.reuters.com/article/us-daimler-bmw-autonomous/bmw-mercedes-put-automated-driving-alliance-on-hold-idUSKBN23Q23Q,"['BMW, Mercedes put automated driving alliance on hold']","['June 19, 2020 /  12:32 PM / a month ago']","['FRANKFURT (Reuters) - Daimler (', ') on Friday said it had put on hold a development alliance in the area of automated driving between its luxury brand and rival German luxury carmaker BMW (', '). ', '“Following extensive review, the two companies have arrived at a mutual and amicable agreement to concentrate on their existing development paths, which may also include working with new partners,” Daimler said in a statement. ', 'Daimler said the cooperation, which was announced in 2019, may resume at a later date.  ', 'Reporting by Edward Taylor, editing by Thomas Escritt']"
https://www.reuters.com/article/us-bmw-outlook-agm/bmw-ceo-sees-very-slow-u-s-recovery-after-corona-rebound-in-china-idUSKBN22Q153,"[""BMW CEO sees 'very slow' U.S. recovery after corona rebound in China""]","['May 14, 2020 /  8:19 AM / 2 months ago']","['FRANKFURT (Reuters) - BMW (', ') on Thursday said China sales of luxury passenger cars rebounded in April but the German premium car and motorbike manufacturer cautioned that other markets including the United States will be “very slow” to recover from the corona pandemic. ', 'Earlier this month BMW (', ') lowered its profit expectations for its automotive and motorcycles divisions, citing worse-than-expected demand which would deteriorate in the second quarter. ', '“There is at least a glimmer of hope coming from China,” Chief Executive Oliver Zipse said in a speech held at the company’s annual general meeting, which is being held in a virtual format for the first time. ', '“Unfortunately, our biggest single market is only of limited use as a blueprint for development in other markets.” ', 'After China sales fell 88% in February 2020, deliveries rose 14% in April, thanks to pent-up demand in a market where vehicle ownership is relatively low by global standards, BMW said. ', '“Economies in Europe have been affected to varying degrees by the pandemic, for instance. Demand for cars in countries like Spain, Italy and the UK will probably be very slow to recover. The same applies to the US,” Zipse said. ', 'The Munich-based manufacturer is gradually ramping up production and last week re-opened its factory in Goodwood, England, a plant in Spartanburg, United States and a motorcycle assembly factory in Berlin.  ', 'This week BMW is re-starting production in Dingolfing, Bavaria and next Monday the carmaker will resume work at its German plants in Munich, Regensburg and Leipzig, as well as facilities in Oxford, England, Rosslyn, South Africa and San Luis Potosí in Mexico, BMW said.  ', 'Reporting by Edward Taylor; Editing by Michelle Martin']"
https://www.reuters.com/article/us-bmw-electric-batteries/bmw-to-source-battery-cells-produced-using-renewable-energy-idUSKBN24114R,['BMW to source battery cells produced using renewable energy'],"['June 30, 2020 /  9:01 AM / 16 days ago']","['FRANKFURT (Reuters) - German carmaker BMW (', ') on Tuesday said its electric cars will use battery cells produced using renewable energy, a step which will compel the biggest suppliers to source more non-coal generated electricity. ', '“We now have a contractual agreement with our cell manufacturers that they will use only green power to produce our fifth generation battery cells,” BMW Chief Executive Oliver Zipse said on an interview published on the company’s website.  ', 'Last year, BMW ordered more than 10 billion euros’ ($11.07 billion) worth of battery cells from Chinese battery cell maker Contemporary Amperex Technology Co (CATL) (', ') and Samsung SDI (', '). ', 'CATL is building a battery cell production plant in Erfurt, Germany, and has said it aims to produce 60 gigawatt hours (GWh) worth of cells a year from 2026 onwards. ', 'BMW is preparing to launch the electric BMW iX3 this year, and the BMW iNEXT and BMW i4 next year.  ', 'As production volumes of electric BMW cars increase, the use of green power will save around 10 million tonnes of CO2 over the next decade, BMW said, adding that this is equivalent to the annual carbon dioxide emissions produced by a city of over a million inhabitants. ', 'Reporting by Edward Taylor']"
https://www.reuters.com/article/us-health-coronavirus-automakers/vw-toyota-delay-u-s-production-restart-citing-supplier-concerns-idUSKBN22B2XO,"['VW, Toyota delay U.S. production restart, citing supplier concerns']","['April 29, 2020 /  6:26 PM / 3 months ago']","['(Reuters) - Volkswagen AG (', ') and Toyota Motor Corp (', ') said on  Wednesday they will delay restarting U.S. production amid the coronavirus pandemic and concerns about the automotive supply network. ', 'VW said it is indefinitely delaying the resumption of production at its Tennessee assembly plant that had been set to restart on May 3. ', 'Toyota said it will delay the resumption of North American manufacturing operations to the week of May 11 from the week of May 4 after an “extensive review with our supplier and logistics network.” ', 'The German automaker in a statement said that before it sets a new date it “will weigh the readiness of the supplier base, as well as market demand and the status of the COVID-19 outbreak.” VW’s U.S. production has been suspended since March 21. ', 'Automakers had hoped to begin restarting production in early May but face hurdles including orders in key states like Michigan that limit non-essential business operations.  ', 'Germany’s BMW AG (', ') said Wednesday it plans to restart work at its Spartanburg, South Carolina, plant on Monday at about half the factory’s capacity and then “carefully ramp up production.”   ', 'Detroit’s Big Three automakers have been in regular talks with the United Auto Workers (UAW) union on the conditions needed to resume production, but the companies not appear likely to resume U.S. production before May 18 at the earliest. ', 'UAW spokesman Brian Rothenberg said the union continues to “have discussions about key health and safety issues and science that need to be in place for a restart.” ', 'No. 2 U.S. automaker Ford Motor Co (', ') said on Wednesday it still had no date to restart work at its North American plants, but scheduled a Thursday conference call to explain how it will protect its workers. ', 'Ohio on Monday outlined its plan, which included reopening the construction and manufacturing sectors on May 4. ', 'Michigan Governor Gretchen Whitmer has not set a reopening date for manufacturing yet, and the UAW, which represents many hourly auto workers in Michigan and other states, has said early May is “too soon and too risky” to reopen. ', 'On Wednesday, Whitmer said she is allowing the state’s construction sector to reopen on May 7, and emphasized worker safety was paramount. ', '“Workplace safety cannot be an afterthought,” she said at a press conference. “It’s an essential part of how we achieve a strong, vibrant economy.” ', 'Kristin  Dziczek, vice president, Industry, Labor & Economics at the Center for Automotive Research in Michigan, said to restart production there needs to be a tremendous orchestration and “synchronization” across many different regions with different challenges like COVID-19 and different state orders on what is essential manufacturing. ', 'Reporting by David Shepardson and Ben Klayman; Editing by Chizu Nomiyama, Jonathan Oatis and Cynthia Osterman']"
https://www.reuters.com/article/us-bmw-mexico/bmw-to-begin-gradual-restart-in-san-luis-potosi-mexico-on-may-27-idUSKBN2322MW,"['BMW to begin gradual restart in San Luis Potosi, Mexico on May 27']","['May 26, 2020 /  4:38 PM / 2 months ago']","['MEXICO CITY (Reuters) - German carmaker BMW said on Tuesday it would begin a gradual restart of operations at its plant in the central Mexican state of San Luis Potosi on Wednesday, May 27. ', 'The company made the announcement in a statement to Reuters. ', 'Reporting by Sharay Angulo']"
https://www.reuters.com/article/brief-bmw-works-council-agree-on-job-cut/brief-bmw-works-council-agree-on-job-cuts-capacity-reduction-idUSFWN2DW031,"['BRIEF-BMW, Works Council Agree On Job Cuts, Capacity Reduction']","['June 19, 2020 /  7:47 AM / a month ago']","['June 19 (Reuters) - Bayerische Motoren Werke AG: ', '* AGREED TO A PACKAGE OF PERSONNEL MEASURES THAT BALANCES THE FUTURE COMPETITIVENESS OF THE COMPANY WITH THE INTERESTS OF THE WORKFORCE ', '* FURTHER STEPS ARE NEEDED TO MAKE THE BMW GROUP MORE RESILIENT TO EXTERNAL INFLUENCES AND MARKET FLUCTUATIONS ', '* OBJECTIVE IS FOR THE COMPANY TO ACHIEVE PLANNED WORKFORCE REDUCTIONS THROUGH ATTRITION AND VOLUNTARY AGREEMENTS ', '* CAPACITY WILL BE ADJUSTED BY REDUCING EMPLOYMENT CONTRACTS WITH EXTENDED WEEKLY WORKING HOURS FOR EXEMPT EMPLOYEES – SO-CALLED 40-HOUR CONTRACTS – TO 38 HOURS ', '* OPTION TO GIVE EMPLOYEES GREATER FLEXIBILTY WS ALSO AGREED ', '* COMPANY WILL TAKE ADVANTAGE OF ATTRITION TO REDUCE THE WORKFORCE ', '* SEVERANCE PACKAGES WILL ALLOW EMPLOYEES CLOSE TO RETIREMENT AGE TO RETIRE EARLY ', '* BY THE END OF THE YEAR, TOTAL EMPLOYEE NUMBERS SHOULD THEREFORE BE SLIGHTLY LOWER THAN IN 2019 ', '* PERSONNEL MEASURES ARE EMBEDDED WITHIN THE COMPANY’S OVERALL EFFICIENCY MEASURES Source text for Eikon: ', ' Further company coverage: (Berlin Speed Desk)']"
https://www.reuters.com/article/health-coronavirus-bmw-deliveries/bmw-sales-plunge-in-first-quarter-as-coronavirus-takes-toll-idUSL8N2BU1DC,['BMW sales plunge in first quarter as coronavirus takes toll'],"['April 6, 2020 /  7:15 AM / 3 months ago']","['BERLIN, April 6 (Reuters) - BMW said on Monday that group sales dropped by 20.6% to 477,111 vehicles in the first quarter as the outbreak of coronavirus took its toll and many retail outlets temporarily closed. ', 'BMW said it had seen sales growth at the start of the year but added: “By February, the impact of the pandemic had already led to a significant decrease in sales in China. By March, the effects of the pandemic were clearly visible in sales figures in Europe and the U.S.” ', 'It said around 80% of retail outlets in Europe and 70% in the United States were temporarily shut due to the pandemic. ', 'BMW sales to China, where the outbreak started, were down 30.9% in the January to March period. They dropped by 18.3% in Europe and by 17.4% in the United States. ', 'Shares in BMW were up 6.2% at 0711 GMT. ', 'Reporting by Michelle Martin\nEditing by Riham Alkousaa']"
https://www.reuters.com/article/us-health-coronavirus-bmw-deliveries/bmw-sees-demand-falling-further-after-first-quarter-sales-plunge-due-to-coronavirus-idUSKBN21O0M0,['BMW sees demand falling further after first quarter sales plunge due to coronavirus'],"['April 6, 2020 /  7:16 AM / 3 months ago']","['BERLIN (Reuters) - BMW (', ') is expecting a further decline in global demand as the coronavirus outbreak takes its toll, a spokesman said on Monday, after the German carmaker reported a 20.6% drop in first quarter sales to 477,111 vehicles. ', 'BMW said it had seen sales growth at the start of the year. Since then, the pandemic has pushed some firms, including carmakers, to halt production at some sites and many governments around the world have introduced lockdown measures in a bid to slow the spread of the virus. ', '“By February, the impact of the pandemic had already led to a significant decrease in sales in China. By March, the effects of the pandemic were clearly visible in sales figures in Europe and the U.S,” BMW said in a statement. ', 'BMW sales to China, where the outbreak started, were down 30.9% in the January to March period. They dropped by 18.3% in Europe and by 17.4% in the United States. ', 'A production stoppage at BMW’s factories is being extended by two weeks until April 30, a spokesman said, adding the time was being used to modify factories - a task that is keeping several thousand employees busy. ', 'BMW is responding to an expected further downturn in demand by planning ahead and adjusting production, a spokesman said. ', 'He added that while fundamental demand was still there, the closure of retail outlets meant customers were not ordering and receiving cars like they do normally so it would take longer for markets to recover. ', 'BMW said around 80% of retail outlets in Europe and 70% in the United States were temporarily shut due to the pandemic.  ', 'Shares in BMW were up 5.7% at 1023 GMT, as Europe’s stock markets rebounded on hopes the region might be getting to grips with the health crisis.     ', 'Export expectations in Germany’s car sector have fallen to their lowest level since March 2009, when Europe’s largest economy was in the throes of the global financial crisis, Germany’s Ifo institute said on Monday. ', 'Reporting by Michelle Martin; Editing by Mark Potter']"
